source_wine_id,canonical_wine_id,lane,confidence,review_state,recommended_action,score,gap,source_stratum,source_nome,source_produtor,source_safra,source_tipo,canonical_nome,canonical_produtor,canonical_safra,canonical_tipo,channels,evidence_reason,source_wine_sources_count,source_stores_count,y2_status_set,y2_match_score_max,y2_any_not_wine_or_spirit,qa_required,qa_sample_rate,qa_verdict,qa_notes,reviewer
2300232,1146804,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5250,0.5250,S6_GENERAL_REMAINDER,Carlos I Solera Gran Reserva,Carlos I Solera,,fortificado,5 years solera port,carlos creek,,fortificado,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,ERROR,Google CONTRADIZ: Solera nao e Carlos Creek no Vivino,google_codex_auto
2300241,1146804,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5250,0.5250,S6_GENERAL_REMAINDER,Carlos I Solera Grand Reserva,Carlos I Solera,,fortificado,5 years solera port,carlos creek,,fortificado,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,ERROR,Google CONTRADIZ: Solera nao e Carlos Creek no Vivino,google_codex_auto
2300692,894207,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5583,0.5583,S6_GENERAL_REMAINDER,Caravaglio Palmento di Salina Rosso Non Rosso,Caravaglio Palmento,,tinto,palmento di salina,caravaglio,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 8575898|6345459|2549036|12291745),google_codex_auto
2301147,1577212,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6700,0.6700,S6_GENERAL_REMAINDER,"Carbon Cuvée Rosé Pink Champagne,",Carbon,,espumante,pink brut rose champagne,carbon,,Espumante,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 12020131|1699044|7555696),google_codex_auto
2301294,1211532,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5025,0.5025,S6_GENERAL_REMAINDER,Carbo-Rosso 2019 Matita Wines,Carbo-Rosso Matita Wines,2019,tinto,carbo rosso,matita,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 8299711|7954975),google_codex_auto
2301370,109706,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6333,0.6333,S6_GENERAL_REMAINDER,Carlos Reynolds Red,Carlos Reynolds,,tinto,carlos reynolds,reynolds wine growers,2020,tinto,stripped_name|token_index,stripped_name,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1265556|4730295|8347815),google_codex_auto
2301407,567067,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6700,0.6700,S6_GENERAL_REMAINDER,"Carco Patrimonio, Antoine-Marie Arena","Carco Patrimonio, Antoine-Marie",,tinto,carco patrimonio rouge,antoine arena,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2321837|1101199|3138351),google_codex_auto
2302077,187821,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.2167,S6_GENERAL_REMAINDER,Carignan Single Vineyard,Carignan,,tinto,single vineyard lomajes de vina roja carignan,bodegas re,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,ERROR,Google CONTRADIZ: Château Carignan nao e Bodegas Re no Vivino,google_codex_auto
2302133,1680227,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6375,0.6375,S6_GENERAL_REMAINDER,Casa Bauzá Mezcla Tinta,Casa Bauzá Mezcla Tinta,,tinto,mezcla tinta,casa zavala basurto,,Tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 6990757|13284182),google_codex_auto
2302774,1055052,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6333,0.6333,S6_GENERAL_REMAINDER,Casa Luca Carpe Diem Breaking Red,Casa Luca Carpe Diem,,tinto,breaking red,carpe diem,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 7218505),google_codex_auto
2303964,692157,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7208,0.7208,S6_GENERAL_REMAINDER,"Chiroubles Lafarge-Vial, 2023","Chiroubles Lafarge-Vial,",2023,tinto,chiroubles,domaine lafarge vial,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 4573332),google_codex_auto
2304044,1154512,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.6500,S6_GENERAL_REMAINDER,Cheverny Blanc,Cheverny,,branco,cheverny blanc,domaine maison,,branco,exact_name|stripped_name,exact_name,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 7783197|1112264|1465468|2164087|1810825|5937977|6833496|6672151),google_codex_auto
2304274,119032,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5571,0.5571,S6_GENERAL_REMAINDER,"Chianti Classico Riserva ""Monsenese"" - 2020 - San Leonino",,2020,tinto,monsenese chianti classico riserva,san leonino,,tinto,token_index,name_and_source_to_canonical_producer,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1302124|85120|1175493),google_codex_auto
2304610,75603,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5417,0.5417,S6_GENERAL_REMAINDER,Chianti Colli Senesi DOCG Titolato Strozzi,,,tinto,titolato chianti colli senesi,tenute guicciardini strozzi,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1195734|1480750|8039338),google_codex_auto
2304903,589568,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6667,0.1445,S6_GENERAL_REMAINDER,Chill Out South African Chenin Blanc 12% vol BIB,Chill Out South,,branco,south african chenin blanc,chill out,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 3394448|3545818|6371523|3542294|6689204),google_codex_auto
2304952,79874,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5687,0.5687,S6_GENERAL_REMAINDER,Chianti Riserva “Le Baroncole” 2019 – San Giusto a Rentennano,,2019,tinto,chianti classico le baroncole riserva,san giusto a rentennano,,tinto,token_index,name_and_source_to_canonical_producer,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1202997|94744|11154107),google_codex_auto
2305167,216762,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6000,0.6000,S6_GENERAL_REMAINDER,Chiappini Bolgheri Vermentino Le Grottine 2024,Chiappini Bolgheri Vermentino,2024,branco,le grottine vermentino,giovanni chiappini,,branco,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1675920),google_codex_auto
2306428,1158188,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6867,0.2600,S6_GENERAL_REMAINDER,CHRISTINA NETZL GRUNER VELTLINER 2024,CHRISTINA NETZL GRUNER,2024,branco,christina gruner veltliner unfiltered,weingut netzl,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 7820328|21854),google_codex_auto
2306467,476658,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6917,0.6917,S6_GENERAL_REMAINDER,Clos du Calvaire 2022 Didier Dagueneau,Clos du Calvaire Didier,2022,branco,clos du calvaire,didier dagueneau louisbenjamin dagueneau,,branco,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2585232),google_codex_auto
2306512,32538,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9000,0.9000,S6_GENERAL_REMAINDER,"Clos Du Clocher, Pomerol","Clos Du Clocher, Pomerol",,tinto,esprit de clocher pomerol,clos du clocher,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1107846|1107845),google_codex_auto
2307244,385442,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9500,0.9500,S6_GENERAL_REMAINDER,Clos de la Roilette “Cuvée Christie”,Clos de la Roilette,,tinto,cuvee christal fleurie cuvee christie fleurie,clos de la roilette,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2246390),google_codex_auto
2307367,1287093,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7000,0.1300,S6_GENERAL_REMAINDER,Clos de L’Eglise Macon-Charnay,Clos de L’Eglise Macon-Charnay,,branco,macon charnaylesmacon clos de leglise,cave charnay les macon,,branco,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 8973568|2865285|1770434|8509899|2376238|2022780|6795993),google_codex_auto
2307577,1302744,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6111,0.6111,S6_GENERAL_REMAINDER,Clos Des Centenaires La Bergerie 2018 Costieres De Nimes,Clos Des Centenaires La,2018,tinto,la bergerie des centenaires rouge,clos des centenaires,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 8590812|9386518|9128925|6641714|6248082),google_codex_auto
2307660,3618,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9500,0.9500,S6_GENERAL_REMAINDER,Clos des Fées – Hervé Bizeul,Clos des Fées –,,tinto,le clos des fees herve bizeul,domaine du clos des fees,,tinto,stripped_name|token_index,stripped_name,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 6632|5779975),google_codex_auto
2307676,1450212,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8056,0.8056,S6_GENERAL_REMAINDER,Clos des Fées – Le Chat du Marquis -Vin Rouge,Clos des Fées –,,tinto,le chat du marquis,domaine du clos des fees,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 10558949),google_codex_auto
2308375,1613271,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.7750,S6_GENERAL_REMAINDER,Chouette - Pedro Ximénez,Chouette - Pedro,,fortificado,pedro ximenez,chouette,,Fortificado,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 12536415),google_codex_auto
2308428,625007,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5567,0.5567,S6_GENERAL_REMAINDER,Clos Saouma Inopia Rouge 2021,Clos Saouma Inopia,2021,tinto,inopia rouge,rotem mounir saouma,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 3856585|4525228),google_codex_auto
2308448,127075,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6333,0.1083,S6_GENERAL_REMAINDER,Clos Sassella Riserva Valtellina Superiore DOCG,Clos Sassella,,tinto,sassi solivi valtellina superiore riserva,triasso e sassella,,tinto,token_index,strong_name_and_producer_overlap,2,2,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1361659|4198420|1163739),google_codex_auto
2308563,1259683,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5583,0.5583,S6_GENERAL_REMAINDER,Chiussuma Farinel 2023,Chiussuma Farinel,2023,tinto,farinel,chiussuma,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 8712888),google_codex_auto
2308795,869607,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6875,0.1625,S6_GENERAL_REMAINDER,CLOS Milan Rouge 2018,CLOS Milan,2018,tinto,clos milan rouge,domaine henri milan,,tinto,stripped_name,stripped_name,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 6207880|2481117|8474398|1458404),google_codex_auto
2309525,80662,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5567,0.5567,S6_GENERAL_REMAINDER,"Zweigelt Fuchsloch, Tschida Wein Apetlon","Zweigelt Fuchsloch, Tschida",,tinto,fuchsloch zweigelt,gerald tschida,,tinto,token_index,strong_name_token_overlap>=2,2,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1204294|2798112),google_codex_auto
2309606,1620971,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7208,0.7208,S6_GENERAL_REMAINDER,Yvon Clerget Volnay Les Brouillards 1 er Cru 2023 (1*),Yvon Clerget Volnay,2023,tinto,volnay 1er cru les brouillards,domaine yvon clerget,,Tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 12628382|1561363|7648828|2255740|9816201),google_codex_auto
2309694,373002,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8183,0.8183,S6_GENERAL_REMAINDER,Yvon Clerget Volnay Carelle Sous la Chapelle 1er Cru - 2016 (),Yvon Clerget Volnay,2016,tinto,volnay 1er cru carelle sous la chapelle,domaine yvon clerget,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2201057),google_codex_auto
2310235,489922,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5438,0.5438,S6_GENERAL_REMAINDER,Yves Leccia - Ile de Beaute 'E Croce' White 2023,Yves Leccia -,2023,branco,patrimonio e croce blanc,yves leccia,,branco,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2630121|2719067|1944803),google_codex_auto
2310320,489922,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8417,0.8417,S6_GENERAL_REMAINDER,Yves Leccia E Croce Patrimonio Blanc 2021,Yves Leccia,2021,branco,patrimonio e croce blanc,yves leccia,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2630121|2719067|1944803|4978121),google_codex_auto
2310606,27193,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7333,0.7333,S6_GENERAL_REMAINDER,"Yves Cuilleron, Syrah Les Vignes d´a Cote 2024, Collines Rhodaniennes","Yves Cuilleron,",2024,tinto,syrah les vignes da cote,yves cuilleron,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 97906|97966|97961|97958|2038855),google_codex_auto
2310708,121274,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9500,0.9500,S6_GENERAL_REMAINDER,Yves Cuilleron – Madinière,Yves Cuilleron –,,tinto,coterotie madiniere,yves cuilleron,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1309861),google_codex_auto
2310813,1565045,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5250,0.5250,S6_GENERAL_REMAINDER,Young's ChocoBliss Premium Dark,Young's ChocoBliss,,tinto,dark fruit fever,young and co,,Tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,"Google INCONCLUSIVO: Mesmo produtor, mas buscas trazem ids Vivino diferentes",
2312572,1218753,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7083,0.7083,S6_GENERAL_REMAINDER,"Yiron Rose, Galil Mountain Winery 2024","Yiron Rose, Galil",2024,rose,yiron rose,galil mountain winery,,rose,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 82824|8359984|1811464|2393479|82823|2412195|82812),google_codex_auto
2312623,635817,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6875,0.6875,S6_GENERAL_REMAINDER,Yiannoudi 2022 - Vouni Panayia,Yiannoudi - Vouni,2022,tinto,yiannoudi,vouni panayia,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 3978840),google_codex_auto
2314533,474335,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5567,0.5567,S6_GENERAL_REMAINDER,Yann Bertrand Morgon 'Dynamite' 2019,Yann Bertrand Morgon,2019,tinto,bio dynamite morgon,les bertrand,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2577413),google_codex_auto
2316186,1640420,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9500,0.1083,S6_GENERAL_REMAINDER,XXL Without Manners Sparkling Moscato Rose,XXL Without Manners,,espumante,moscato sparkling rose,xxl without manners,,Espumante,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 12844522|12852974),google_codex_auto
2316257,122520,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7208,0.7208,S6_GENERAL_REMAINDER,"Xinomavro, Domaine Karydas 2021","Xinomavro, Domaine Karydas",2021,tinto,xinomavro,domaine karydas,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1313930),google_codex_auto
2317103,1151006,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7354,0.7354,S6_GENERAL_REMAINDER,XI perpetuum 2012 BADALUCCO DE LA IGLESIA GARCIA,XI perpetuum BADALUCCO,2012,tinto,xi perpetuum,badalucco de la iglesia garcia,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 7756613),google_codex_auto
2317390,1350807,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5500,0.2167,S6_GENERAL_REMAINDER,Welkin by Aphelion Chenin Blanc 2020,Welkin by Aphelion,2020,branco,welkin chenin blanc,aphelion,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 9611224|8838395),google_codex_auto
2317760,1179715,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8000,0.2167,S6_GENERAL_REMAINDER,Willm Riesling Alsace,Willm,,branco,alsace grand cru steingrubler riesling,willm,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 8014858),google_codex_auto
2317818,167671,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5900,0.5900,S6_GENERAL_REMAINDER,Williams-Selyem 1996 Russian River Pinot Noir Olivet Lane Vineyard,Williams-Selyem Russian River,1996,tinto,russian river valley pinot noir,williams selyem,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1510258),google_codex_auto
2317972,401749,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7183,0.7183,S6_GENERAL_REMAINDER,William Fevre Chablis Grand Cru Bougros Cote Bouguerots Domaine 2018,William Fevre Chablis,2018,,chablis grand cru bougros cote bouguerots,domaine william fevre,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2300125|12860),google_codex_auto
2318318,1394217,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5067,0.5067,S6_GENERAL_REMAINDER,Wildeberg Coterie Cinsault Rose 2025,Wildeberg Coterie Cinsault,2025,rose,coterie cinsault,wildeberg,,rose,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 10005526),google_codex_auto
2319217,88594,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6000,0.1500,S6_GENERAL_REMAINDER,"Western Cape, MENSA CABERNET SAUVIGNON 2021","Western Cape, MENSA",2021,tinto,western cape cabernet sauvignon,cape berghof,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1218568|1684012|1746176|2308364|2329112),google_codex_auto
2319371,793,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5214,0.5214,S6_GENERAL_REMAINDER,"Wente Chardonnay ""Morning Fog"" - Central Coast, CA",Wente,,branco,morning fog chardonnay,wente family vineyards,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1720),google_codex_auto
2320215,850563,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6208,0.6208,S6_GENERAL_REMAINDER,The Standish Lamella 2023,The Standish Lamella,2023,,lamella,the standish,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 6052328),google_codex_auto
2321711,1569146,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5875,0.5875,S6_GENERAL_REMAINDER,"The Sadie Family, Rotsbank","The Sadie Family, Rotsbank",,,rotsbank die ouwingerdreeks,sadie family,,Branco,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 11897648),google_codex_auto
2322303,690780,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5714,0.5714,S6_GENERAL_REMAINDER,Thierry Pillot Saint-Aubin Le Ban 2023,Thierry Pillot Saint-Aubin,2023,branco,saint aubin les argilliers,thierry pillot,,branco,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 8803055|4562606|10885125),google_codex_auto
2322341,9795,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.6500,S6_GENERAL_REMAINDER,Terre Brune Carignano Del Sulcis Superiore | Santadi,,,tinto,terre brune superiore carignano del sulcis,santadi,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 17998|11283557|8295127),google_codex_auto
2322739,30744,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6667,0.1084,S6_GENERAL_REMAINDER,Thierry Allemand Cornas Les Chaillots 2010,Thierry Allemand Cornas,2010,tinto,cornas les chaillot,thierry allemand,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1100144),google_codex_auto
2323902,1426886,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5571,0.5571,S6_GENERAL_REMAINDER,"Вино The Pledge Our Darling Sauvignon Blanc, 2020",Вино,2020,branco,the pledge our darling sauvignon blanc,grand domaine,,branco,stripped_name|token_index,stripped_name,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 10323302|10996837),google_codex_auto
2324472,1617972,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5500,0.5500,S6_GENERAL_REMAINDER,Terracura Smiley Fresh Red V1 NV,Terracura Smiley Fresh,,tinto,fresh red v1,smiley,,Tinto,token_index,strong_name_and_producer_overlap,2,2,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 12595048|12002888|12575524),google_codex_auto
2325213,679783,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6125,0.1625,S6_GENERAL_REMAINDER,Teperberg Impression Gewurztraminer Mevushal,Teperberg Impression,,branco,impression gewurztraminer semi dry,teperberg,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 4424809),google_codex_auto
2325494,1341001,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7056,0.7056,S6_GENERAL_REMAINDER,Tenuta Terre Nere Brunello di Montalcino Riserva Capriolo 2015,Tenuta Terre Nere Brunello,2015,tinto,capriolo brunello di montalcino riserva,terre nere campigli vallone,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 9517114|1177564),google_codex_auto
2325767,2691,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6833,0.3583,S6_GENERAL_REMAINDER,Tenuta San Guido Sassicaia DOC 2020,Tenuta San Guido Sassicaia,2020,tinto,sassicaia,tenuta san guido,2022,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 5078|10993658|11366842),google_codex_auto
2326013,2691,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7700,0.3800,S6_GENERAL_REMAINDER,Tenuta San Guido Sassicaia 2019,Tenuta San Guido Sassicaia,2019,tinto,sassicaia,tenuta san guido,2022,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 5078|10993658|11366842),google_codex_auto
2326100,2689,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7917,0.7917,S6_GENERAL_REMAINDER,Tenuta San Guido Le Difese 2020,Tenuta San Guido Le,2020,tinto,le difese,tenuta san guido,2018,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 5076),google_codex_auto
2326135,2693,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7333,0.7333,S6_GENERAL_REMAINDER,Tenuta San Guido – Guidalberto magnum 2020,Tenuta San Guido –,2020,tinto,guidalberto,tenuta san guido,2022,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 5080),google_codex_auto
2326382,2691,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8200,0.4300,S6_GENERAL_REMAINDER,Tenuta San Guido - 2015 Sassicaia,Tenuta San Guido -,2015,tinto,sassicaia,tenuta san guido,2022,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 5078|10993658),google_codex_auto
2326476,277181,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5708,0.5708,S6_GENERAL_REMAINDER,"Tenuta San Francesco '4 Spine' Rosso Costa d'Amalfi Riserva, Campania, Italy 2018 Case ()",Tenuta San Francesco '4,2018,tinto,4 spine tramonti riserva,tenuta san francesco,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1868962),google_codex_auto
2326577,1012254,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6333,0.6333,S6_GENERAL_REMAINDER,"Tenuta Paolo Scavino, Barolo DOCG Prapò","Tenuta Paolo Scavino, Barolo",,tinto,prapo barolo,paolo scavino,,tinto,token_index,strong_name_and_producer_overlap,2,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 6995142|75773),google_codex_auto
2326584,16450,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5714,0.5714,S6_GENERAL_REMAINDER,Tenuta Paolo Scavino Barolo DOCG Carobric 2017,Tenuta Paolo Scavino Barolo,2017,tinto,barolo carobric,paolo scavino,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 75772|75773),google_codex_auto
2326850,917046,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5750,0.5750,S6_GENERAL_REMAINDER,Tenuta La Viola Venticinque Forlì Rosso IGT 2018,Tenuta La Viola Venticinque,2018,tinto,venticinque,tenuta la viola,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 6467710),google_codex_auto
